,0,1,2,3,4,5,6,7,8,9
1594,7336,2017-05-05,9:32:16,26.3,950,99.9,70,1,0,2
1595,7340,2017-05-05,9:37:36,26.3,950,99.9,67,1,0,2
1596,7344,2017-05-05,9:42:57,26.4,936,99.9,65,1,0,2
1597,7348,2017-05-05,9:48:19,26.4,941,99.9,60,1,0,2
1598,7352,2017-05-05,9:53:42,26.4,955,99.9,55,1,0,2
1599,7356,2017-05-05,11:42:15,26.8,957,99.9,65,1,0,2
1600,7360,2017-05-05,11:47:33,26.8,964,99.9,33,1,0,2
1601,7364,2017-05-05,11:52:52,26.8,949,99.9,34,1,0,2
1602,7368,2017-05-05,11:57:31,26.8,966,99.5,30,1,0,2
1603,7372,2017-05-05,12:02:49,26.8,968,99.5,30,1,0,2
1604,7380,2017-05-05,12:13:26,26.9,970,97.7,37,1,0,2
1605,7384,2017-05-05,12:18:44,26.9,965,94.0,36,1,0,2
1606,7388,2017-05-05,12:24:01,26.9,965,96.3,37,1,0,2
1607,7400,2017-05-05,12:39:55,27.0,970,97.2,33,1,0,2
1608,7404,2017-05-05,12:45:15,27.0,974,96.1,32,1,0,2
1609,7408,2017-05-05,12:50:36,27.0,962,95.6,30,1,0,2
1610,7412,2017-05-05,1:01:51,27.1,953,95.0,33,1,0,2
1611,7416,2017-05-05,1:07:09,27.1,968,95.1,37,1,0,2
1612,7420,2017-05-05,1:12:30,27.2,970,94.3,43,1,0,2
1613,7424,2017-05-05,1:17:49,27.3,954,94.9,40,1,0,2
1614,7428,2017-05-05,1:23:09,27.3,966,95.1,40,1,0,2
1615,7432,2017-05-05,1:28:28,27.3,966,94.3,40,1,0,2
1616,7440,2017-05-05,1:39:06,27.3,967,94.8,37,1,0,2
1617,7444,2017-05-05,1:44:28,27.4,968,97.9,30,1,0,2
1618,7448,2017-05-05,1:49:47,27.4,969,95.7,30,1,0,2
1619,7452,2017-05-05,1:55:12,27.4,972,89.5,32,1,0,2
1620,7456,2017-05-05,2:00:32,27.4,970,93.2,34,1,0,2
1621,7460,2017-05-05,2:05:51,27.5,968,92.7,32,1,0,2
1622,7464,2017-05-05,2:11:09,27.5,970,93.5,32,1,0,2
1623,7468,2017-05-05,2:16:29,27.5,972,91.6,31,1,0,2
1624,7472,2017-05-05,2:21:49,27.5,965,91.3,32,1,0,2
1625,7476,2017-05-05,6:30:09,27.5,948,99.9,34,1,0,2
1626,7480,2017-05-05,6:40:52,27.5,958,99.9,8,1,0,2
1627,7484,2017-05-05,6:46:11,27.5,954,99.9,8,1,0,2
1628,7488,2017-05-05,6:51:37,27.4,960,99.9,7,1,0,2
1629,7492,2017-05-05,6:57:03,27.4,946,99.9,7,1,0,2
1630,7496,2017-05-05,7:02:26,27.4,962,99.9,7,1,0,2
1631,7500,2017-05-05,7:07:54,27.4,963,99.9,7,1,0,2
1632,7504,2017-05-05,7:13:15,27.5,955,99.9,7,1,0,2
1633,7508,2017-05-05,7:28:48,27.4,958,99.9,7,1,0,2
1634,7516,2017-05-05,7:39:37,27.4,955,99.9,8,1,0,2
1635,7520,2017-05-05,7:45:04,27.3,958,99.9,7,1,0,2
1636,7524,2017-05-05,7:50:29,27.4,961,99.9,7,1,0,2
1637,7528,2017-05-05,7:55:50,27.3,954,99.9,7,1,0,2
1638,7532,2017-05-05,8:01:09,27.3,961,99.9,7,1,0,2
1639,7536,2017-05-05,8:06:31,27.3,963,99.9,7,1,0,2
1640,7540,2017-05-05,8:11:52,27.2,960,99.9,8,1,0,2
1641,7548,2017-05-05,8:22:34,27.2,960,99.9,8,1,0,2
1642,7552,2017-05-05,8:27:56,27.2,957,99.9,8,1,0,2
1643,7556,2017-05-05,8:33:17,27.2,956,99.9,8,1,0,2
1644,7564,2017-05-05,8:43:58,27.2,957,99.9,7,1,0,2
1645,7568,2017-05-05,8:49:18,27.1,956,99.9,8,1,0,2
1646,7572,2017-05-05,8:54:40,27.1,957,99.9,8,1,0,2
1647,7576,2017-05-05,9:00:01,27.1,945,99.9,8,1,0,2
1648,7584,2017-05-05,9:10:45,27.1,956,99.9,8,1,0,2
1649,7588,2017-05-05,9:16:07,27.2,960,99.9,8,1,0,2
1650,7592,2017-05-05,9:21:27,27.1,956,99.9,8,1,0,2
1651,7596,2017-05-05,9:26:48,27.1,958,99.9,8,1,0,2
1652,7600,2017-05-05,9:32:10,27.1,963,99.9,8,1,0,2
1653,7604,2017-05-05,9:37:36,27.1,956,99.9,8,1,0,2
1654,7608,2017-05-05,9:42:58,27.1,964,99.9,8,1,0,2
1655,7612,2017-05-05,9:48:33,27.1,964,99.9,8,1,0,2
1656,7616,2017-05-05,9:53:55,27.1,964,99.9,8,1,0,2
1657,7620,2017-05-05,9:59:17,27.1,963,99.9,7,1,0,2
1658,7624,2017-05-05,10:04:40,27.1,967,99.9,8,1,0,2
1659,7628,2017-05-05,10:10:05,27.1,956,99.9,8,1,0,2
1660,7632,2017-05-05,10:15:27,27.1,964,99.9,7,1,0,2
1661,7636,2017-05-05,10:20:50,27.1,966,99.9,8,1,0,2
1662,7640,2017-05-05,10:26:13,27.1,965,99.9,8,1,0,2
1663,7644,2017-05-05,10:31:34,27.1,965,99.9,8,1,0,2
1664,7648,2017-05-05,10:36:54,27.1,965,99.9,8,1,0,2
1665,7652,2017-05-05,10:42:15,27.1,966,99.9,7,1,0,2
1666,7656,2017-05-05,10:47:36,27.1,966,99.9,8,1,0,2
1667,7660,2017-05-05,10:52:57,27.1,967,99.9,8,1,0,2
1668,7664,2017-05-05,10:58:18,27.1,968,99.9,7,1,0,2
1669,7668,2017-05-05,11:03:40,27.1,968,99.9,7,1,0,2
1670,7672,2017-05-05,11:09:18,27.1,966,99.9,8,1,0,2
1671,7676,2017-05-05,11:14:42,27.1,966,99.9,8,1,0,2
1672,7680,2017-05-05,11:20:06,27.1,967,99.9,7,1,0,2
1673,7684,2017-05-05,11:25:28,27.1,965,99.9,8,1,0,2
1674,7688,2017-05-05,11:30:52,27.1,964,99.9,8,1,0,2
1675,7692,2017-05-05,11:36:13,27.0,964,99.9,7,1,0,2
1676,7696,2017-05-05,11:41:36,27.0,942,99.9,7,1,0,2
1677,7700,2017-05-05,11:46:59,27.0,964,99.9,7,1,0,2
1678,7704,2017-05-05,11:52:29,27.0,964,99.9,7,1,0,2
1679,7708,2017-05-05,11:57:49,27.0,956,99.9,7,1,0,2
1680,7712,2017-05-06,12:08:08,26.9,956,99.9,7,1,0,2
1681,7716,2017-05-06,12:18:28,26.9,966,99.9,8,1,0,2
1682,7720,2017-05-06,6:21:08,26.0,967,99.9,2,1,0,2
1683,7724,2017-05-06,6:42:23,26.0,968,99.9,10,1,0,2
1684,7728,2017-05-06,7:33:49,26.0,966,99.9,13,1,0,2
1685,7732,2017-05-06,8:04:53,26.0,970,99.9,30,1,0,2
1686,7736,2017-05-06,8:10:34,26.0,974,99.9,32,1,0,2
1687,7742,2017-05-06,1:36:58,27.0,752,99.9,30,1,1,3
1688,7746,2017-05-06,1:42:14,27.1,850,99.9,32,1,1,3
1689,7762,2017-05-06,3:08:47,27.4,950,97.3,34,1,0,2
1690,7766,2017-05-06,3:14:03,27.5,953,98.9,30,1,0,2
1691,7770,2017-05-06,3:19:20,27.5,953,98.3,35,1,0,2
1692,7774,2017-05-06,3:24:38,27.4,953,98.9,34,1,0,2
1693,7778,2017-05-06,3:29:54,27.4,953,99.1,34,1,0,2
1694,7790,2017-05-06,3:45:46,27.5,954,99.9,30,1,0,2
1695,7794,2017-05-06,3:56:03,27.4,953,99.9,25,1,0,2
1696,7798,2017-05-06,4:06:33,27.4,952,96.6,23,1,0,2
1697,7802,2017-05-06,5:29:18,27.1,961,99.9,20,1,0,2
1698,7806,2017-05-06,5:34:40,27.1,960,99.9,10,1,0,2
1699,7810,2017-05-06,5:40:00,27.1,964,99.9,9,1,0,2
1700,7814,2017-05-06,5:45:21,27.1,966,99.9,9,1,0,2
1701,7818,2017-05-06,5:50:44,27.1,964,99.9,8,1,0,2
1702,7822,2017-05-06,5:56:27,27.1,962,99.9,8,1,0,2
1703,7826,2017-05-06,6:07:01,27.1,957,99.9,7,1,0,2
1704,7830,2017-05-06,6:12:23,27.1,952,99.9,7,1,0,2
1705,7834,2017-05-06,6:17:44,27.1,960,99.9,21,1,0,2
1706,7838,2017-05-06,6:28:05,27.1,961,99.9,20,1,0,2
1707,7842,2017-05-06,6:38:40,27.1,954,99.9,20,1,0,2
1708,7846,2017-05-06,6:44:15,27.1,962,99.9,20,1,0,2
1709,7850,2017-05-06,6:54:36,27.1,961,99.9,20,1,0,2
1710,7866,2017-05-06,8:04:41,26.8,972,99.9,8,1,0,2
1711,7870,2017-05-06,8:10:02,26.8,969,99.9,7,1,0,2
1712,7874,2017-05-06,8:15:25,26.8,973,99.9,7,1,0,2
1713,7878,2017-05-06,8:20:43,26.8,970,99.9,8,1,0,2
1714,7882,2017-05-06,8:26:02,26.8,972,99.9,8,1,0,2
1715,7886,2017-05-06,8:31:21,26.8,970,99.9,7,1,0,2
1716,7890,2017-05-06,8:36:39,26.8,973,99.9,8,1,0,2
1717,7894,2017-05-06,8:41:59,26.8,974,99.9,8,1,0,2
1718,7898,2017-05-06,8:47:19,26.8,974,99.9,8,1,0,2
1719,7902,2017-05-06,8:52:38,26.8,974,99.9,8,1,0,2
1720,7906,2017-05-06,8:57:58,26.8,974,99.9,8,1,0,2
1721,7910,2017-05-06,9:03:19,26.8,972,99.9,8,1,0,2
1722,7914,2017-05-06,9:08:41,26.8,974,99.9,8,1,0,2
1723,7918,2017-05-06,9:14:00,26.8,974,99.9,7,1,0,2
1724,7922,2017-05-06,9:19:21,26.8,974,99.9,7,1,0,2
1725,7926,2017-05-06,9:24:42,26.7,974,99.9,8,1,0,2
1726,7930,2017-05-06,9:30:02,26.7,975,99.9,8,1,0,2
1727,7934,2017-05-06,9:35:22,26.7,975,99.9,8,1,0,2
1728,7938,2017-05-06,9:40:46,26.7,974,99.9,8,1,0,2
1729,7942,2017-05-06,9:46:05,26.7,972,99.9,8,1,0,2
1730,7946,2017-05-06,9:51:24,26.7,974,99.9,7,1,0,2
1731,7958,2017-05-06,10:07:36,26.7,974,99.9,8,1,0,2
1732,7962,2017-05-06,10:13:19,26.7,976,99.9,7,1,0,2
1733,7966,2017-05-06,10:18:46,26.7,974,99.9,7,1,0,2
1734,7970,2017-05-06,10:24:07,26.7,974,99.9,8,1,0,2
1735,7974,2017-05-06,10:29:27,26.7,976,99.9,7,1,0,2
1736,7978,2017-05-06,10:34:51,26.7,976,99.9,7,1,0,2
1737,7982,2017-05-06,10:40:11,26.7,975,99.9,7,1,0,2
1738,7986,2017-05-06,10:45:30,26.7,975,99.9,8,1,0,2
1739,7990,2017-05-06,10:50:49,26.7,975,99.9,7,1,0,2
1740,7994,2017-05-06,10:56:09,26.7,979,99.9,7,1,0,2
1741,8006,2017-05-06,11:12:14,26.6,973,99.9,7,1,0,2
1742,8018,2017-05-06,11:43:44,26.5,973,99.9,7,1,0,2
1743,8022,2017-05-06,11:49:16,26.5,974,99.9,7,1,0,2
1744,8034,2017-05-07,7:52:39,25.6,988,99.9,56,0,0,0
1745,8038,2017-05-07,8:23:18,25.8,988,99.9,63,0,0,0
1746,8042,2017-05-07,8:28:53,25.8,989,99.9,139,0,0,0
1747,8054,2017-05-07,8:46:36,26.0,993,99.9,125,1,0,2
1748,8058,2017-05-07,8:52:07,26.0,993,99.9,120,1,0,2
1749,8062,2017-05-07,8:57:38,26.0,991,99.9,115,1,0,2
1750,8066,2017-05-07,9:03:08,26.1,991,99.9,112,1,0,2
1751,8070,2017-05-07,9:08:38,26.1,992,99.9,106,1,0,2
1752,8074,2017-05-07,9:14:09,26.2,992,99.9,104,1,0,2
1753,8078,2017-05-07,9:19:42,26.2,992,99.9,100,1,0,2
1754,8082,2017-05-07,9:25:09,26.3,992,99.9,97,1,0,2
1755,8086,2017-05-07,9:30:38,26.3,992,99.9,92,1,0,2
1756,8090,2017-05-07,9:36:09,26.4,991,95.6,90,1,0,2
1757,8094,2017-05-07,9:41:39,26.4,996,99.3,95,1,0,2
1758,8098,2017-05-07,9:47:07,26.5,991,95.6,92,1,0,2
1759,8102,2017-05-07,9:52:37,26.5,993,99.4,88,1,0,2
1760,8106,2017-05-07,9:58:07,26.6,982,95.7,90,1,0,2
1761,8110,2017-05-07,10:03:39,26.7,986,96.7,42,1,0,2
1762,8114,2017-05-07,10:09:09,26.7,988,96.7,89,1,0,2
1763,8118,2017-05-07,10:14:38,26.7,988,96.3,85,1,0,2
1764,8122,2017-05-07,10:20:07,26.8,987,96.5,75,1,0,2
1765,8126,2017-05-07,10:25:38,26.8,986,95.2,69,1,0,2
1766,8130,2017-05-07,10:31:07,26.9,985,94.9,65,1,0,2
1767,8134,2017-05-07,10:36:35,26.9,985,93.6,65,1,0,2
1768,8138,2017-05-07,10:42:06,26.9,985,95.3,63,1,0,2
1769,8142,2017-05-07,10:47:36,27.0,987,94.9,45,1,0,2
1770,8146,2017-05-07,10:53:07,27.0,986,95.1,60,1,0,2
1771,8150,2017-05-07,10:58:37,27.0,986,95.3,38,1,0,2
1772,8154,2017-05-07,11:04:09,27.0,987,95.5,35,1,0,2
1773,8158,2017-05-07,11:09:37,27.0,986,95.8,46,1,0,2
1774,8162,2017-05-07,11:15:07,27.0,987,96.6,32,1,0,2
1775,8166,2017-05-07,11:20:37,27.0,988,95.0,57,1,0,2
1776,8170,2017-05-07,11:26:06,27.0,988,95.6,35,1,0,2
1777,8174,2017-05-07,12:01:44,27.1,989,93.0,40,1,0,2
1778,8178,2017-05-07,12:07:03,27.3,989,95.7,29,1,0,2
1779,8182,2017-05-07,12:12:23,27.2,992,94.5,43,1,0,2
1780,8186,2017-05-07,12:17:42,27.2,994,92.8,42,1,0,2
1781,8190,2017-05-07,12:23:07,27.2,987,92.2,32,1,0,2
1782,8194,2017-05-07,12:28:28,27.2,989,96.1,30,1,0,2
1783,8198,2017-05-07,12:33:49,27.2,992,95.9,42,1,0,2
1784,8202,2017-05-07,12:39:07,27.3,990,96.5,33,1,0,2
1785,8206,2017-05-07,12:44:29,27.3,988,99.4,30,1,0,2
1786,8210,2017-05-07,12:49:47,27.3,990,98.6,29,1,0,2
1787,8214,2017-05-07,12:55:07,27.3,991,98.2,29,1,0,2
1788,8218,2017-05-07,1:00:25,27.3,991,94.9,30,1,0,2
1789,8222,2017-05-07,1:05:44,27.2,991,97.8,25,1,0,2
1790,8226,2017-05-07,1:11:03,27.3,991,98.3,37,1,0,2
1791,8230,2017-05-07,1:16:26,27.4,990,97.1,37,1,0,2
1792,8234,2017-05-07,2:09:22,27.5,989,90.9,35,1,0,2
1793,8238,2017-05-07,4:30:55,26.9,894,96.9,36,1,1,3
1794,8242,2017-05-07,4:36:12,26.9,946,99.9,8,1,0,2
1795,8246,2017-05-07,4:41:32,26.9,955,99.9,5,1,0,2
1796,8250,2017-05-07,4:46:52,26.9,966,99.9,7,1,0,2
1797,8254,2017-05-07,4:52:09,26.8,973,99.9,6,1,0,2
1798,8258,2017-05-07,4:57:46,26.8,966,99.9,8,1,0,2
1799,8262,2017-05-07,5:18:34,26.8,973,99.9,5,1,0,2
1800,8266,2017-05-07,5:23:56,26.7,982,99.9,5,1,0,2
1801,8270,2017-05-07,6:13:53,26.7,985,99.9,5,1,0,2
1802,8274,2017-05-07,6:19:14,26.7,986,99.9,7,1,0,2
1803,8278,2017-05-07,6:29:40,26.7,987,99.9,5,1,0,2
1804,8282,2017-05-07,6:40:23,26.7,989,99.9,5,1,0,2
1805,8286,2017-05-07,6:50:47,26.7,988,99.9,5,1,0,2
1806,8290,2017-05-07,6:56:09,26.7,990,99.9,5,1,0,2
1807,8294,2017-05-07,7:01:32,26.6,992,99.9,5,1,0,2
1808,8298,2017-05-07,7:07:18,26.6,989,99.9,5,1,0,2
1809,8310,2017-05-07,7:28:28,26.6,992,99.9,5,1,0,2
1810,8314,2017-05-07,7:33:49,26.5,999,99.9,5,1,0,2
1811,8318,2017-05-07,7:39:09,26.5,998,99.9,5,1,0,2
1812,8322,2017-05-07,7:44:33,26.5,999,99.9,5,1,0,2
1813,8338,2017-05-07,8:05:57,26.5,998,99.9,7,1,0,2
1814,8342,2017-05-07,8:11:17,26.5,997,99.9,8,1,0,2
1815,8346,2017-05-07,8:16:38,26.5,998,99.9,8,1,0,2
1816,8350,2017-05-07,8:21:59,26.5,1000,99.9,8,1,0,2
1817,8366,2017-05-07,8:49:57,26.5,997,99.9,7,1,0,2
1818,8370,2017-05-07,8:55:18,26.5,998,99.9,7,1,0,2
1819,8374,2017-05-07,9:00:38,26.5,999,99.9,7,1,0,2
1820,8378,2017-05-07,9:05:57,26.4,999,99.9,7,1,0,2
1821,8382,2017-05-07,9:11:20,26.4,997,99.9,7,1,0,2
1822,8386,2017-05-07,9:16:42,26.4,999,99.9,7,1,0,2
1823,8390,2017-05-07,9:22:04,26.4,999,99.9,8,1,0,2
1824,8394,2017-05-07,9:27:31,26.4,996,99.9,8,1,0,2
1825,8398,2017-05-07,9:32:51,26.4,997,99.9,7,1,0,2
1826,8402,2017-05-07,9:38:13,26.4,999,99.9,7,1,0,2
1827,8406,2017-05-07,9:43:32,26.4,999,99.9,7,1,0,2
1828,8410,2017-05-07,9:48:54,26.4,998,99.9,7,1,0,2
1829,8414,2017-05-07,9:54:12,26.4,1000,99.9,7,1,0,2
1830,8418,2017-05-07,9:59:33,26.4,1000,99.9,8,1,0,2
1831,8422,2017-05-07,10:04:54,26.4,999,99.9,8,1,0,2
1832,8426,2017-05-07,10:10:16,26.3,1000,99.9,8,1,0,2
1833,8430,2017-05-07,10:15:36,26.3,1000,99.9,8,1,0,2
1834,8434,2017-05-07,10:20:56,26.3,1000,99.9,7,1,0,2
1835,8438,2017-05-07,10:26:15,26.3,998,99.9,7,1,0,2
1836,8442,2017-05-07,10:31:35,26.3,997,99.9,8,1,0,2
1837,8446,2017-05-07,10:36:55,26.3,998,99.9,7,1,0,2
1838,8458,2017-05-07,10:52:56,26.3,994,99.9,7,1,0,2
1839,8462,2017-05-07,10:58:15,26.3,997,99.9,7,1,0,2
1840,8466,2017-05-07,11:03:36,26.3,996,99.9,6,1,0,2
1841,8470,2017-05-07,11:08:57,26.2,997,99.9,7,1,0,2
1842,8474,2017-05-07,11:14:18,26.3,997,99.9,6,1,0,2
1843,8494,2017-05-07,11:41:01,26.2,997,99.9,2,1,0,2
1844,8498,2017-05-07,11:46:19,26.2,997,99.9,2,1,0,2
1845,8502,2017-05-08,12:07:27,26.1,991,99.9,2,1,0,2
1846,8506,2017-05-08,12:48:42,26.0,989,99.9,2,1,0,2
1847,8510,2017-05-08,6:41:51,25.1,992,99.9,2,0,0,0
1848,8514,2017-05-08,7:43:03,25.1,997,99.9,30,0,0,0
1849,8518,2017-05-08,10:35:13,26.1,994,99.9,93,1,0,2
1850,8522,2017-05-08,10:40:38,26.1,997,99.9,46,1,0,2
1851,8526,2017-05-08,10:46:06,26.2,997,99.9,45,1,0,2
1852,8530,2017-05-08,10:51:38,26.2,997,99.9,46,1,0,2
1853,8534,2017-05-08,10:57:05,26.2,997,99.9,48,1,0,2
1854,8538,2017-05-08,11:02:31,26.2,996,99.9,47,1,0,2
1855,8542,2017-05-08,11:07:59,26.3,997,99.9,45,1,0,2
1856,8546,2017-05-08,11:13:26,26.3,996,97.9,42,1,0,2
1857,8550,2017-05-08,11:18:53,26.3,996,98.0,45,1,0,2
1858,8554,2017-05-08,11:24:19,26.3,993,96.9,46,1,0,2
1859,8558,2017-05-08,11:29:44,26.4,992,96.2,51,1,0,2
1860,8562,2017-05-08,11:35:11,26.5,994,96.8,53,1,0,2
1861,8566,2017-05-08,11:40:38,26.5,989,97.5,38,1,0,2
1862,8570,2017-05-08,11:46:10,26.5,993,96.9,53,1,0,2
1863,8574,2017-05-08,11:51:34,26.6,992,97.2,46,1,0,2
1864,8578,2017-05-08,11:57:00,26.7,993,96.9,32,1,0,2
1865,8582,2017-05-08,12:02:25,26.7,988,96.7,47,1,0,2
1866,8586,2017-05-08,12:07:49,26.7,992,96.8,50,1,0,2
1867,8590,2017-05-08,12:13:14,26.7,992,97.8,38,1,0,2
1868,8594,2017-05-08,12:18:41,26.7,990,96.7,45,1,0,2
1869,8598,2017-05-08,2:10:54,26.7,991,96.7,48,1,0,2
1870,8602,2017-05-08,2:16:12,26.7,992,99.9,20,1,0,2
1871,8606,2017-05-08,2:21:32,26.6,991,99.9,16,1,0,2
1872,8610,2017-05-08,2:26:49,26.6,992,99.9,18,1,0,2
1873,8614,2017-05-08,2:32:06,26.6,990,99.9,19,1,0,2
1874,8618,2017-05-08,2:37:22,26.6,993,99.9,18,1,0,2
1875,8622,2017-05-08,2:42:40,26.6,991,99.9,18,1,0,2
1876,8634,2017-05-08,5:47:38,26.3,961,99.9,8,1,0,2
1877,8638,2017-05-08,5:52:58,26.3,973,99.9,7,1,0,2
1878,8650,2017-05-08,6:09:00,26.3,985,99.9,8,1,0,2
1879,8654,2017-05-08,6:14:24,26.3,981,99.9,8,1,0,2
1880,8658,2017-05-08,6:19:45,26.4,986,99.9,8,1,0,2
1881,8662,2017-05-08,6:25:10,26.4,988,99.9,8,1,0,2
1882,8666,2017-05-11,12:17:55,27.0,640,99.9,8,1,1,3
1883,8670,2017-05-11,12:18:54,27.0,675,91.2,63,1,1,3
1884,8683,2017-05-11,12:40:56,27.3,805,88.8,65,1,1,3
1885,8687,2017-05-11,12:46:19,27.4,792,88.9,61,1,1,3
1886,8691,2017-05-11,1:31:27,27.0,849,88.6,60,1,1,3
1887,8695,2017-05-11,1:32:23,27.1,773,89.3,61,1,1,3
1888,8699,2017-05-11,1:42:57,27.2,816,89.2,59,1,1,3
1889,8703,2017-05-11,1:48:31,27.2,901,87.5,61,1,1,3
1890,8707,2017-05-11,1:53:53,27.2,916,88.9,57,1,1,3
1891,8710,2017-05-11,1:54:12,27.3,931,88.6,53,1,0,2
1892,8714,2017-05-11,1:59:32,27.3,933,90.7,57,1,0,2
1893,8718,2017-05-11,2:09:56,27.4,932,90.5,57,1,0,2
1894,8722,2017-05-11,2:27:44,27.4,937,90.6,61,1,0,2
1895,8736,2017-05-11,2:42:21,27.2,905,88.1,50,1,1,3
1896,8747,2017-05-11,2:50:35,23.4,934,99.9,45,0,0,0
1897,8750,2017-05-11,2:50:53,27.2,934,87.7,45,1,0,2
1898,8754,2017-05-11,2:52:15,27.0,937,87.4,45,1,0,2
1899,8758,2017-05-11,2:52:40,27.4,814,87.0,45,1,1,3
1900,8762,2017-05-11,2:54:41,27.3,854,89.5,54612,1,1,3
1901,8766,2017-05-11,2:55:52,27.3,806,88.4,54612,1,1,3
1902,8770,2017-05-11,3:00:11,27.0,860,88.0,0,1,1,3
1903,8774,2017-05-11,3:05:31,27.2,869,88.1,0,1,1,3
1904,8778,2017-05-11,3:10:53,26.7,866,87.5,0,1,1,3
1905,8782,2017-05-11,3:16:13,26.4,850,99.9,0,1,1,3
1906,8786,2017-05-11,3:21:36,26.4,824,99.9,0,1,1,3
1907,8790,2017-05-11,3:27:06,26.4,927,99.9,0,1,1,3
1908,8794,2017-05-11,3:32:28,26.4,939,99.9,0,1,0,2
1909,8798,2017-05-11,3:37:48,26.5,951,99.9,0,1,0,2
1910,8802,2017-05-11,3:43:09,26.6,961,99.9,54612,1,0,2
1911,8806,2017-05-11,3:48:31,26.6,965,99.9,54612,1,0,2
1912,8810,2017-05-11,3:53:51,25.1,973,99.9,0,0,0,0
1913,8814,2017-05-11,3:59:12,26.6,978,99.9,0,1,0,2
1914,8818,2017-05-11,4:04:37,26.6,982,99.9,0,1,0,2
1915,8822,2017-05-11,4:09:57,26.6,986,99.9,0,1,0,2
1916,8826,2017-05-11,4:15:18,26.6,987,99.9,0,1,0,2
1917,8834,2017-05-11,4:26:00,26.7,991,99.9,0,1,0,2
1918,8838,2017-05-11,4:31:21,26.8,994,99.9,0,1,0,2
1919,8846,2017-05-11,4:42:06,26.9,997,99.3,0,1,0,2
1920,8850,2017-05-11,4:47:34,27.0,997,97.4,35,1,0,2
1921,8862,2017-05-11,6:10:46,27.0,1001,96.1,54612,1,0,2
1922,8874,2017-05-11,7:39:28,26.8,991,99.9,54612,1,0,2
1923,8886,2017-05-11,8:21:40,26.9,989,99.9,54612,1,0,2
1924,8898,2017-05-11,9:24:34,26.8,987,99.9,54612,1,0,2
1925,8906,2017-05-11,9:36:11,26.7,986,99.9,54612,1,0,2
1926,8910,2017-05-11,9:41:43,26.7,981,99.9,54612,1,0,2
1927,8914,2017-05-11,9:52:23,26.6,981,99.9,54612,1,0,2
1928,8918,2017-05-11,9:58:02,26.5,986,99.9,54612,1,0,2
1929,8926,2017-05-11,10:20:25,26.7,986,99.9,54612,1,0,2
1930,8930,2017-05-11,10:35:57,26.7,980,99.9,54612,1,0,2
1931,8938,2017-05-12,12:16:30,26.5,984,99.9,54612,1,0,2
1932,8942,2017-05-12,12:33:01,26.5,987,99.9,54612,1,0,2
1933,8946,2017-05-12,12:38:43,26.4,988,99.9,54612,1,0,2
1934,8950,2017-05-12,1:04:52,26.4,989,99.9,54612,1,0,2
1935,8954,2017-05-12,1:20:50,26.4,993,99.9,54612,1,0,2
1936,8958,2017-05-12,1:31:35,26.3,993,99.9,50,1,0,2
1937,8962,2017-05-12,8:38:49,25.5,993,99.9,74,0,0,0
1938,8966,2017-05-12,8:44:15,25.5,993,99.9,75,0,0,0
1939,8970,2017-05-12,8:49:42,25.5,992,99.9,54612,0,0,0
1940,8974,2017-05-12,8:55:09,25.5,991,99.9,54612,0,0,0
1941,8978,2017-05-12,9:00:36,25.6,832,99.9,82,0,1,1
1942,8982,2017-05-12,9:06:02,25.6,924,99.9,93,0,1,1
1943,8986,2017-05-12,9:11:29,25.7,939,99.9,87,0,0,0
1944,8990,2017-05-12,9:16:55,25.8,946,99.9,54612,0,0,0
1945,8994,2017-05-12,9:22:24,25.8,956,99.9,54612,0,0,0
1946,8998,2017-05-12,9:27:50,25.8,963,99.9,54612,0,0,0
1947,9002,2017-05-12,9:33:19,25.9,966,99.9,54612,0,0,0
1948,9010,2017-05-12,9:44:11,26.0,972,99.9,54612,1,0,2
1949,9022,2017-05-12,10:00:40,26.0,972,99.9,68,1,0,2
1950,9030,2017-05-12,10:11:35,25.9,975,99.9,61,0,0,0
1951,9034,2017-05-12,10:17:04,25.8,976,99.9,58,0,0,0
1952,9038,2017-05-12,10:22:33,25.8,976,99.9,55,0,0,0
1953,9042,2017-05-12,10:28:02,25.8,990,92.4,53,0,0,0
1954,9046,2017-05-12,10:33:29,25.8,989,91.3,53,0,0,0
1955,9050,2017-05-12,10:38:57,25.8,994,91.8,53,0,0,0
1956,9054,2017-05-12,10:44:25,25.9,997,91.5,53,0,0,0
1957,9062,2017-05-12,10:55:19,23.0,1001,90.9,53,0,0,0
1958,9066,2017-05-12,11:00:45,26.1,1003,91.3,50,1,0,2
1959,9074,2017-05-12,11:11:37,26.2,1005,89.1,50,1,0,2
1960,9078,2017-05-12,11:17:04,26.2,1009,90.1,49,1,0,2
1961,9082,2017-05-12,11:22:30,26.2,1006,89.4,46,1,0,2
1962,9086,2017-05-12,11:27:56,26.3,1010,88.5,42,1,0,2
1963,9090,2017-05-12,11:33:24,26.4,1014,88.0,39,1,0,2
1964,9094,2017-05-12,11:38:50,26.4,1014,90.2,36,1,0,2
1965,9098,2017-05-12,11:44:17,26.4,1017,87.3,41,1,0,2
1966,9102,2017-05-12,11:49:41,26.5,1018,86.5,43,1,0,2
1967,9106,2017-05-12,11:55:08,26.6,1018,87.9,40,1,0,2
1968,9110,2017-05-12,12:00:35,26.5,1020,88.5,40,1,0,2
1969,9114,2017-05-12,12:06:02,26.6,1021,89.0,40,1,0,2
